ethereal-frog-149 - reward_sum_oracle,eager-armadillo-158 - reward_sum_oracle,eager-gorge-176 - reward_sum_oracle,earnest-pine-194 - reward_sum_oracle,decent-microwave-207 - reward_sum_oracle
0,108.874058032983,341.66139463392,396.990696911294,10.7653765305876
0,3.3221904400473,396.431934836135,0,7.91621400397672
0,7.6642733228312,0,107.601913845138,14.6993853465885
0,12.0202913303319,0,0,1.19909200311692
0.022972029559071,132.622517190909,24.9609061511734,0,2.45703359582025
0,47.22206289175,428.893737527862,116.417873771913,6.19663583934246
0.033068673090665,0,0.000812204457035,77.7949007647396,7.09666086455474
0,0,480.397437392359,390.161284134031,1.51982753739908
0,112.551290197631,478.211208723301,398.105380557014,3.76489249169437
0,2.14661997270177,509.579873239853,83.5029837098992,5.49401368464653
0.147926257001051,0.616909729831475,416.09582102241,425.403241199026,6.38497252164208
0,58.0017081241104,372.009927371243,0,47.6533520549636
0.071126980219509,76.7978214453089,373.339318255232,403.935743174679,4.29105704945686
332.457756652294,83.5618946673062,503.397153317334,408.273940748954,3.31793150709184
404.538859208533,26.9601824178563,510.282757958465,0,4.25572992903223
57.1303329012545,98.0393242397814,0,323.11662573461,4.09132576745048
0,13.1624421741687,382.723370870515,15.5582508363392,5.15441902673995
0,172.657406443297,424.765261653786,184.252686103542,1.8163893067783
0.136896024809471,23.5528233995861,490.412939329402,274.591912003658,3.75446915034915
0,96.1949577572572,613.347115666368,367.925736021426,5.52824836224905
57.0644174134001,55.5089644907603,487.557164808765,392.884342359754,286.973991711318
0.16275243724622,230.74908956981,425.930880907941,255.360875185495,19.4393522921103
0,0,0,1.09365631219508,3.16172109687711
144.522961255687,173.078605114735,519.716343293875,0.131828042868709,1.78118998220258
484.568809565036,146.112092063557,415.76833041776,0.009397081356462,0.837159267039982
0,48.287809400287,425.059248683476,0.003676086931274,4.0988576545552
432.62375930641,438.177719066651,39.8407748723761,0,3.76665827706735
0.003166470002935,99.5719693805922,569.742982242225,0.25533406616303,3.6425887752502
414.982869448857,0.006660591767708,365.457090756506,269.133768015053,1.84583162898951
0,167.970737286564,411.478295988215,117.084830074895,2.95431841867181
473.517325426685,211.961782066632,614.916193028654,484.051729858903,3.37765790868867
450.360415940723,58.380077884994,483.905772593089,0,3.02430256132942
435.322082900462,0.529660072095978,441.308589777682,370.999507356308,1.47867074377092
74.9981750425415,54.0091655491596,582.224516755363,54.293529308872,2.94104116436686
0.285091358136445,78.1715589360853,84.6683453973764,410.543256225517,2.91423239896119
450.122512712712,354.465566661432,95.1026810418333,318.379204816289,0
466.009064062736,31.6907879434082,67.1689921977678,376.555147101102,0
154.863531614869,231.314867587581,502.385157102479,0.003223285173391,1.9527809911714
0,0,669.760645508275,0,1.83047064969766
0.062081464169067,34.6175051939431,496.553495815124,111.609996884006,49.8898422324385
78.0777437078143,41.4682363591239,719.706249946994,90.9762923023652,1.67690282572394
0,459.682653109968,504.265614156339,125.482279882453,0.884845547424064
484.965009080923,81.1069583231808,519.055348495311,223.961099622621,0.646007973244553
121.850536496588,433.393453777062,488.947904825277,222.031553857804,0.592087181226715
454.463131035803,97.6608368718453,638.136413580713,274.459417214902,369.943014291516
515.874970141627,117.429413062039,649.91691045805,261.3947106895,1.34759095786689
500.617036131036,170.830047132967,23.6660803351214,0,21.5540577666035
0.181975787877243,238.093159592694,638.094696393845,348.417669022736,1.76518660177088
0,260.552181639518,64.0091527555437,394.774035894388,0
0.013182785872655,307.687098636622,646.129421957828,0,0.203151353452497
483.447540685152,214.553641603265,583.124655017763,128.882809147994,73.3505924965466
127.956994430449,333.484889045679,451.492827786856,181.07064281307,29.6359486701142
0,362.419577443764,541.321028512089,123.775735588055,1.39754391756555
465.310244690842,51.0981986163606,580.807390208498,399.849972596341,355.471827898313
543.596760977178,30.9302099945686,30.4536171813244,0.022318052660858,15.6581879647598
548.660719510453,276.084232167589,30.9184145903849,214.589269840755,51.1405611557088
409.853764136676,90.5670840981962,547.726538508813,350.625536315151,94.9133795881915
64.244092885978,295.282334386442,592.041040501707,0,9.13553710383572
0.165813191883413,102.357349558633,553.467516943995,381.149309515397,336.985033798786
0,0.485781204147046,670.394487944255,0.004630930034946,152.640413272142
0,245.551178362001,85.0520448970093,509.466101304138,363.36498217395
59.7962189391022,223.499088509849,565.009588299582,0,0
489.617509513379,93.9806012902855,649.91452800979,0.009038491892802,350.775676333822
494.538936790958,298.316064763147,613.003125125548,0,357.194470063509
494.814971400576,294.765856219516,580.503026399699,311.867431616587,310.198786031736
0.000195475523768,247.129198204124,446.697409186598,556.156938349341,295.708637491038
0.257079583745987,94.0957751111869,612.804208426401,104.407664342711,24.6919953984019
607.696166039663,186.349479501316,656.724665376057,0.001069763195137,366.45008677335
0.404875643204059,370.682952826137,485.181893212321,0,0.002713418235842
0.104590602672047,84.4934962143607,398.046225706465,350.13509733275,404.581024331876
0.411286713975148,230.65041322125,455.4263905152,104.506282465683,415.44446309974
624.530116341283,312.420163947389,473.415139455896,573.578467370757,114.184659084724
536.539897399381,27.0337452638216,719.564733524775,562.51090915642,416.585713318357
491.483499849304,73.0831950737761,763.962777399138,99.3938345701611,438.792606750993
615.780599714323,101.24323657397,613.45001416674,528.582231499693,38.919573391097
639.01320687629,256.451355898081,619.220582446237,634.302907998356,119.049243618555
0.140959774379567,0.654329870766521,689.134747797967,0.075712883247667,60.2061157798703
0,232.009586751316,613.171033170698,719.957090947958,95.0927973963698
0,293.505162109909,596.615957998093,600.886927412229,404.68148488587
7.81874779946748,92.828240780189,41.3683750192155,575.475995048801,56.4338679105209
0,243.314257273915,592.362917666051,658.984092945563,71.2351295028601
0,307.877815711899,658.179122079496,0,450.09155578172
0,287.123746921891,691.341100153191,608.822834367504,279.252323032756
0,13.611909984814,652.975235386263,0.003287312877638,59.3211821172446
0,83.2491329707887,535.790923396237,603.350285509099,393.708244634919
125.675256164109,22.3926051433649,464.574211772255,0,434.435405631465
0,72.3496950696547,633.429758667272,551.736196074667,417.50975324512
0.226181175092744,241.292295401656,750.194069518496,127.691933810438,344.095884669095
17.4480030833511,51.7862346760111,94.4016576424783,0,423.005826330659
0,321.105169787981,625.361419848485,567.688212119498,428.696365337019
0,280.833746620093,652.447170748253,565.327327036205,415.272228166958
90.0248574179392,92.0426776477979,604.510857127741,0,405.179517119807
87.7060983260206,67.0244695852647,714.153575098158,601.473493660239,238.473875930773
623.750672236892,242.973576668025,702.838632360115,561.956705619303,21.2953964862431
0,102.037528577747,611.005362061786,569.647244652208,97.9102286877854
647.785901235784,44.8261383559095,544.043334695058,0,401.768152770626
0,85.351431776573,661.439336531337,585.471763796636,404.594772963507
0.000732687943521,73.4381195971167,683.44548068807,0.126287864241312,40.5017162912771
555.459217113755,329.571223617311,713.209167040205,564.974288788273,0
748.904704400626,410.672825629766,507.744247630989,0,378.046045092164
698.649748252289,365.502127579647,569.516169011075,0,0
90.3123252171723,92.0771911667247,429.116578297985,462.828551453527,367.094814749871
0,93.6221771494972,660.220822593249,371.328691263055,185.865167309315
420.661864836268,301.873328428335,602.433693576457,647.267562790394,2.2606546977691
0,109.132563837662,716.779326541505,0,0
0,373.711565261286,548.568857790204,611.783623088307,40.2714292949046
0,9.28195773352273,595.297346366483,602.322648446471,6.63445019672535
94.4768337984669,43.3807462248362,662.659114694924,624.742666711559,379.479170138763
0,17.0145689916672,610.007720090146,0,238.480081112156
770.115151767384,395.486940511375,513.082802393035,669.492546488069,384.618081618368
0.000670883188157,364.566042523279,678.813561205646,641.231994755318,103.292229452455
91.0603970994075,392.117687362352,687.550176942026,597.378070627131,109.016549117925
0.058829839411654,414.512388158098,730.515545524697,80.518148504157,348.26913841806
0,381.442082999558,29.4558476822957,455.562292070295,423.993512087236
94.237739861497,92.5011269720991,694.786642696918,597.092636337817,124.219623305962
0,56.2622618384469,688.535493675587,640.254574600145,337.118727557502
93.0073150524903,199.587663115497,587.227858572392,640.236681242716,2.80536799952583
0.231273931090963,354.038760330661,673.011599425846,414.787199993953,374.350247469158
611.060952425024,427.772730883084,542.517267856609,0,404.834010494036
95.2817896234481,65.4720193887967,673.611277139568,683.11997256934,426.939835667567
0,322.674862791136,616.628417373038,634.382065613992,305.757803385615
0,215.685137767785,70.0982741402422,664.838786121597,372.14821989729
0,399.956207211235,222.230847866437,0,68.3504782913002
0.151853299062915,48.1027420510486,739.623993565504,718.735118648317,63.4801939084369
94.037840509495,409.798978333874,694.906614663434,504.077248254164,13.969899308965
0,325.34272816084,740.430822582277,627.158602085642,406.051113912903
739.723785995385,47.5341153456703,699.447351390693,364.453329728785,410.803773087958
599.271921737483,415.628996981642,661.282020624494,656.984777007968,58.5113929499966
0,393.381170578482,667.533255019084,0.282273711025482,426.667733536042
621.665351657046,69.2153223003327,597.093215582759,613.40452848335,406.69929072925
0.001164531805327,436.178102798103,656.442791333195,0.027380374479469,78.6066579415559
653.87841641106,344.661518949605,683.797257201679,0,394.43197831048
574.400473313043,98.0904755401341,623.219661356918,712.739310714526,4.69730275728202
0.095875189171185,413.428472970144,519.5528054963,514.644374878844,228.270743006464
0,50.3734244094479,553.841818066687,671.222477952224,395.558560045697
0,103.498444780333,628.819166460835,0,419.123659308554
783.150087674201,280.036696230792,657.872166056884,636.252444177166,88.0709343651482
0.002725978514339,1.79220142018416,650.472745113749,70.8009024207356,395.568635791697
246.823533895103,44.0896605145952,748.957465278996,0,402.370079737134
228.24010455558,48.8157461278531,749.243537058289,420.788131329213,339.115968269166
723.384441728546,57.8240414238912,713.364013716326,796.127028780016,142.413738725841
745.356158631748,427.57963377171,528.432131185941,681.65616639205,372.821986427837
715.827589127219,427.808916631213,657.068473064594,642.272119140279,69.232586349771
0.480068854529607,77.2077679674966,593.538953982093,792.293243366162,339.719212588356
93.4643003213861,101.516058323346,528.456136986955,626.629775082113,1.15925625768645
0.29795874005697,88.4955615964069,445.665037174985,647.189585833129,430.890584612812
667.668463013913,42.332295893959,476.943668835502,599.839488039382,364.429045867483
777.83329973212,102.064339437364,658.189400038839,704.00390909165,429.592178463761
93.6033882920869,53.3640961237963,779.704340771601,472.40107931543,44.4107751111545
740.632229138998,39.2731474423904,549.075889610538,628.87447942824,8.73334239681665
0,95.3955629050845,704.685020088212,668.80220988677,414.013291154328
673.330889021051,89.5482405912393,593.590201515141,622.198435216254,397.105797395666
0.357556803651156,101.37831150365,585.543412618609,706.894482087645,382.342806880176
0.43906336116766,441.122859663281,632.537004358323,663.909034429039,401.083610127489
92.2139738432997,33.3592975738718,638.108348933151,0.363166479684932,297.810921644451
0,516.638748705041,454.109071519358,690.171674832651,45.4063413138926
418.125845163072,391.909515700123,683.166733536451,627.470420290819,440.086410499304
0.015296658642964,506.063053466408,686.08050170737,0,399.481167460687
802.088191586866,83.0386041038858,484.598152680462,682.990888594854,310.054441855234
502.703050311609,441.293130272818,726.174151151378,117.691360847867,361.56607501016
0.067409351447441,20.952742848969,543.800191833876,85.9107368803381,302.343006571417
0,102.257123074565,618.864974335687,707.56980267527,425.356705454438
784.899643310125,141.916623796183,519.116962896897,648.140116325807,299.268358571048
722.321694605125,11.9614802893725,700.155644061867,673.628739116101,265.785553624003
438.528856766513,319.990831174982,660.127157842743,643.174269474952,371.856416587708
0.174416646936788,395.607298807017,560.525573747301,554.58211733597,411.260247304473
0,98.9304497577682,782.971924514235,666.713554772023,433.405999470125
724.063077967747,39.9455147119715,722.10769623689,543.053451140002,107.297079475554
525.540764799141,463.118118933351,781.292724471875,558.021076336975,236.349884445552
0.582354802452552,30.1851714509218,756.516743771919,794.061131084258,110.361697158274
0,93.7187755323802,592.706311797954,656.118294867488,256.972319013371
0,415.683009564625,722.545484496943,808.083825404782,53.6400011913937
767.860989458441,415.256564086335,619.94317134079,0,326.43020362193
89.0319374536698,546.760347919372,637.937515095083,103.601736065329,350.030137453566
641.384109232707,88.2606838342549,726.684155065262,604.459065673805,455.912809104638
753.870483416711,85.3759339781689,746.824850186626,653.273195687078,431.813282424006
0,318.726919290816,720.268824596648,543.38944425086,337.822954989946
90.1047254313297,75.42510199238,630.992001060772,658.847592014677,397.502237841524
500.670199737978,530.770521538049,652.425479762288,584.161280935064,405.478309514299
716.560736269809,35.8006434374376,721.047912247671,628.355984591208,56.0671076675302
497.643775399053,48.3599352284455,684.087384494439,606.220316003741,422.142697632866
0,537.564473296161,591.346442554907,185.30986976263,436.258658100898
0,89.7456501183781,735.71050397685,0.004130786160407,441.206139978225
754.274553690376,404.631046001432,610.064789942933,688.971802209797,354.640740950425
224.652068276341,30.4220973874092,694.853568988788,619.44474184601,353.224189448425
744.95898049448,410.353997366698,713.117751070535,537.771166803198,429.923679432666
775.715040070491,13.0868875314453,715.635524631497,490.312985145037,369.490844918307
0,508.670333800035,594.037578562227,780.499426262845,317.201477368635
742.486535911631,409.86287707278,677.041601751647,0,420.269364857412
758.951566342641,68.699070047454,609.792440957147,686.286310136427,387.875551565028
769.823002448788,42.4165317092961,758.176529154459,115.114007120812,387.507853303422
785.949682464576,21.5701326832042,790.59847665969,361.437070584632,64.9698374430667
762.705517725618,83.4022792162775,620.521179035503,569.718988842085,396.654425639304
659.684060529783,559.745610231519,675.310995125178,684.461579785344,341.688933231139
735.894197112283,161.222723137604,783.888768082626,601.172516485957,394.361234847741
94.9483198723324,47.0159732784872,703.947858518259,684.624684245055,272.801771733389
791.695519171248,548.170931928686,606.038774367377,646.991995193871,417.707974403222
768.23191009287,91.9800234655923,670.64701059515,95.1276776132318,51.1399036043616
729.074146211128,98.6170117200436,772.66276503016,675.808046051673,360.882589243601
802.451944140321,246.01979993659,684.554397062345,0.034201767557905,170.292914873783
659.755230653619,576.19578783849,678.522022819323,88.2126841082334,146.551205699901
97.4581318032612,495.801427640033,738.398144593293,89.8891583328244,423.295048627239
669.0229623074,87.6674585750009,691.083409371315,631.320458327073,312.562125186596
157.383056155775,446.153642755972,667.633214274979,738.106052064045,374.051538240766
94.1300766754958,91.7227411670775,574.31244569125,469.569617781227,278.906164887544
398.591844567909,67.7088735513579,526.741353111883,88.1726621271412,249.720393600665
360.71502895017,407.249238448788,89.2212745573392,670.732773239817,255.806001330118
694.287037761467,76.6510336075951,716.239716432512,643.17648530996,397.580670354054
91.6391170135567,1.9746559145098,596.499049696059,83.2152378193872,407.348601166697
692.065027221446,294.090334879568,498.52704645439,81.9543352773792,144.945838488462
93.349773501762,4.7191214641757,624.376096982079,712.901542148455,341.763664513527
0,83.9543020844894,643.613432061384,719.64039560745,510.394249335275
94.5280607322403,568.349715121198,714.585661545275,79.3528489485238,423.287878952645
768.7227591081,33.9883099947642,665.493452958459,671.883481536549,427.640952302966
724.684440894071,530.043763332288,745.137799188313,639.40831771388,300.383998057619
702.960759759172,630.368641849369,563.168402817643,499.555052893966,387.34690441019
588.085100627766,565.365761661557,619.331549289398,540.204836862097,288.948747575959
705.527203412266,91.9606159552592,648.472558108245,670.126844780175,432.103046498179
764.969689428423,83.2842768279839,697.300659962117,648.315689491401,447.491958407511
741.723329945199,538.774362677317,734.437957508342,708.942296597023,402.103433409792
696.440535182276,64.846492100728,573.697923164809,715.182878993802,334.01518201353
759.958361148046,526.653075603579,782.401442242794,631.904978727215,422.276146206817
94.7578791990131,313.110738031319,641.32167355574,759.613308367166,410.29872492611
492.923098281854,90.0446612340756,733.938054526756,579.1090232966,415.749864048152
742.644643300625,607.183423961324,549.249426770063,0,68.4995718678956
743.574277851659,49.6415490252936,702.980971205281,684.80217619433,430.694654292653
650.819952517077,454.623926758309,577.456484066577,87.385798220933,415.386754482142
765.652826471453,573.688996624609,736.917331720358,763.42042630907,444.519996645848
554.249255334483,585.000207215845,773.038954625646,494.740829791988,343.679582075177
628.236784541113,87.5033323835188,660.050541646859,658.280200300739,344.266626793655
717.663169127251,95.3548975812102,57.3665269547894,595.331914981412,455.460378414953
192.532983317319,83.4215834493049,622.104967772972,669.993755718613,228.062326035995
634.196968125834,86.7054209387911,685.332329951991,0,381.342324203062
767.822717729371,98.6700618435982,773.436952072429,719.390563358671,426.558388031864
721.420504883508,81.4921377301443,695.326734408087,642.023829441811,278.364010204376
706.983451578257,372.261579259138,768.801765902328,567.584596382739,437.554650601358
695.927243408307,73.3686276825158,660.393127788086,707.734950522077,415.917984194648
442.489601472219,9.24021277335224,649.050216458985,698.600817044816,432.987950835684
689.757745383127,82.5280770011254,692.992719494043,636.997417513352,392.962852201506
781.695410925295,403.143404095529,622.271300234109,678.322958575896,357.8365536729
102.924309591083,573.427477010879,688.717629680245,782.732085281527,371.786466721023
660.496869137661,146.595006879418,44.1037236621868,754.855516508523,336.516092311406
193.923616318764,249.989018079906,355.189741068518,650.340068323742,402.190635405674
725.257919438453,285.238702420967,701.385699059169,679.82837228077,396.215739759004
95.4236245716186,403.84566986193,651.349787758216,92.4000882147991,318.350649052865
310.15591262829,299.881005805289,712.699727320192,85.2166154928555,345.241429186026
560.360676395282,408.189208140178,753.407124932494,77.8638469300995,409.042456941145
255.235849715701,20.6960606004997,702.774101932535,524.264905852006,401.858270871948
782.179054788094,452.419711160159,61.3915460432952,486.327004769071,456.036089244739
746.801891530374,253.235563150606,474.825837700872,647.298580450455,340.291536799076
642.595610733898,475.253342465742,647.925192489774,549.268672182008,502.845432420972
727.840050249918,9.96050335977997,618.490063388725,587.421873311245,407.558212852345
730.962079927886,97.5953236181277,709.817103599581,485.470552752012,421.597221622723
750.393204930654,30.4070041676844,635.377849897002,762.129197914811,77.3013756478089
90.8194731679506,56.2306243391899,711.357793767568,684.941527932135,374.980743238327
714.124030235999,423.880363700237,576.433793583071,597.366390416611,371.032517704808
693.660425133623,313.854801376542,746.821958983168,776.076540064229,414.126903765001
688.851756697936,560.316145773131,625.574648609469,664.811271471098,176.02418133242
674.571589142612,96.6331969336558,674.794755576285,648.420534469399,431.775599329701
372.588644827547,86.7409201122486,690.485979994682,466.702939558822,411.329040722506
739.031702228888,510.648115361047,762.799670258528,696.995201950935,332.130317330729
793.399078130396,102.832852741381,812.075843097204,571.871202189868,441.123362510404
425.75180462799,442.198190431609,671.372331170316,647.506212876049,278.283548041267
738.541334189508,573.044753753507,763.391317724947,656.32248121468,393.602332144504
74.1637247021422,99.3304444918132,634.372583643038,467.223370117802,407.861430273793
614.853149330829,510.521289068165,718.829958244775,576.295421778895,202.703595839655
765.686906694826,89.2196506867565,532.148467041334,676.579448932119,308.839129483694
698.485565822192,499.907773598163,639.994132775639,119.141060086452,326.414537639582
717.008151849592,26.9428698223383,700.556711026776,487.085765228258,412.382179947309
755.995104356918,482.530414674016,547.051260102698,568.909610136538,478.587731365682
700.123864480049,521.738870834546,798.797790929301,775.105768039456,235.782273054458
596.756928513618,310.492159302943,77.437998033142,748.014713546209,427.487998614608
607.52795710971,574.929398615,670.743580888418,504.711549655804,410.988724231585
692.602113173852,90.1322819157931,732.870757309771,643.738068207652,81.2025273679371
797.18957486969,94.1749367146183,680.737397591721,684.845565334983,278.390681611784
622.077967883378,558.577687735792,729.844619924595,776.615453254498,236.905490944561
609.670169405787,465.159292560692,681.036981707273,653.730006124853,313.45902908829
84.1462056257178,388.459320077115,703.54003924539,667.757449122893,421.597973354383
502.420151692611,423.586976217986,687.891006265804,498.509871805885,281.684336684045
732.507876447389,3.9680745981694,639.054868783841,664.528609803663,223.949587192294
563.186210445475,443.068459923542,558.034974356609,643.094121669623,247.245079561232
84.7133534045439,512.926996879391,727.423089815787,466.140190039825,446.850641445602
689.498097558325,585.20477298683,655.323858655671,84.8440560781297,449.279172527601
717.032799629144,295.905701133485,20.3725942164537,591.994118630204,504.157873481406
761.025287966588,85.0073252656316,666.746003169114,431.346161180403,491.503563625685
408.87674558165,632.999298229221,688.650317129174,590.221788749792,489.444332378017
816.2837875692,94.2892495870785,561.895727900207,0,329.883698835466
93.7716974100232,537.063588122131,729.769199007378,487.008719966394,411.212906288367
94.9935553252921,450.346332340291,612.90773977212,633.940950388541,433.703035758406
249.758204862489,302.147758517968,765.820338269881,628.951381241661,503.170380505392
607.170010437023,532.945088748568,702.274563612622,636.294217563918,280.970081283908
781.831326598776,643.70249151996,686.609202064229,483.290666348271,374.512905850951
802.283962031065,376.009707418005,692.479929157836,549.663109911538,427.291712353369
725.560713347654,612.091462378135,644.086207049222,107.620712749228,265.149479933418
726.726530926429,91.7340725290771,569.362282815468,590.20883325982,125.350401819131
735.965828701295,511.751688883721,472.23774184386,651.87675072616,471.845173086915
536.155594713135,483.942183948925,478.040221217152,90.7903067764351,497.067408248306
772.516871164174,617.82218340932,712.382844237497,722.76602574806,268.665904305089
809.212085290051,90.7035182210869,692.767149729473,699.347729510566,394.816661476208
673.835284831473,29.1418367116103,662.615345116445,706.855974855445,189.990518451186
90.591270109152,374.110191203736,692.081491213959,58.332866956511,365.399673730333
702.916181318313,461.118775541423,716.496541549047,92.1228556726392,457.733360867241
363.557062488449,122.501890097469,668.344791736687,509.754154095324,107.434089423076
497.602356631827,405.175631076245,655.712668347537,95.2769829880225,491.297274745372
726.524589803671,609.839714730413,710.547269750203,753.22719685901,433.573987294667
671.269296507886,368.959772569024,664.564246690593,636.987762866425,198.869689162981
757.983437504157,91.1253884922986,804.536000855386,572.926158590085,410.455624573953
778.169389677157,87.5142973259248,811.647881988225,668.685836234349,353.826147644268
732.414565335265,612.772415539113,82.037549150558,594.122837376508,382.663587992004
389.817825516177,92.1177956294915,687.384753599768,575.056905096675,426.566572943405
552.697532290815,652.84191902539,38.1111818212255,426.294197506963,475.486465465347
363.133615611165,629.383097018969,633.114629828153,595.792455130667,286.747118618678
90.611773680802,602.449763389151,683.647797144606,779.633886224843,492.474899276734
94.3043628146325,663.507531692878,675.262809551781,614.723761838145,436.322962185036
288.533150118728,605.273784168104,645.685834255803,699.539103808287,438.49368432694
414.174812600952,596.715242588975,702.478636524626,790.073434738448,361.822439865583
761.318539478902,557.696367447235,620.9362955759,562.442904587407,462.608620178562
189.449764699482,446.13890897852,621.403676505749,656.894783442791,403.339660890445
729.918143136759,527.746629958977,616.398368046146,676.499521034486,444.313264503746
79.3494816710128,564.864170058364,639.143635456538,476.099889242147,487.415688748973
729.489767681209,339.836431578551,709.826853648083,720.790054607589,455.704756334109
632.14773447309,459.960092441812,746.540191372531,375.869435789612,81.8549822326222
560.237215668099,484.261772966625,665.580137356223,634.61908456909,492.795767661633
770.93858258079,445.694442336213,701.181082111428,498.76748972543,502.772252514855
27.699143846573,360.234920977041,583.933623115545,545.145961345318,479.455286432296
763.590564211883,317.491811520162,742.063567900827,656.281345473202,513.767935592847
769.481475315323,89.983928631345,87.8118532990702,621.80804579874,123.09684826963
740.343600911962,92.641179840645,416.895163688209,82.3519778715068,420.456675812722
793.230887764677,552.274915818684,621.183278837252,89.2365923367074,592.275294465295
771.910966464263,391.711358067289,709.854839865781,624.726442070241,236.162085815748
91.5023162431811,89.5785421058819,570.387651492738,481.079832615639,492.698708807898
556.234574160925,443.726800241065,631.644301470912,623.50957563376,377.876428463535
91.2571575009602,225.988690880949,590.2575252623,594.666636406385,487.262927259752
536.252039374726,97.2270190209087,728.020197066169,681.94209091131,506.856516714789
728.839320968224,375.083984301834,757.899754814123,719.293603840711,154.303447392056
97.5702886342801,487.482505092518,551.484798645518,91.2329444942691,512.391950172214
700.088109183023,546.681293328035,655.28232814202,541.284127660549,337.152808280847
773.263958721558,634.234212196446,694.742144255596,592.72988046847,101.983639085806
667.633699948653,476.39875067461,61.4813537507101,490.246644385619,505.047891430508
486.059140496418,467.621741368353,701.036098171459,753.547647725771,518.481594121119
716.776651311736,518.765097013773,789.04698275686,528.457802209902,521.895148001429
791.1051282911,424.681666002431,676.42249482586,572.555025858733,255.080872517476
573.78614029329,461.925854824928,602.720782205592,84.2379915648079,501.311131710696
744.201765235707,526.935681069209,646.394138157019,583.471765281789,493.353557075892
485.615694140216,684.45588390261,739.781111384502,538.858566754711,313.991692946911
711.347993480864,579.829052324472,544.470827572,748.408450577166,208.304228685151
712.72163479206,664.641289356956,778.229954782473,92.7952287810797,0.298014551928903
357.461392856218,616.536767874799,670.739225864861,612.877899547175,535.055318758414
793.877529174701,152.243615438391,690.657709050173,603.300378629867,543.13165206207
362.417866474247,80.2685473589224,476.980225800234,668.904099949719,517.458682880666
746.627521454545,617.14347914203,721.62935224491,728.888295422624,525.389595990557
741.943560551662,90.1709571589873,733.747966941062,584.922923302232,344.946908658006
137.722142956805,573.44449123619,41.5189123363772,642.712296526491,389.912767799274
603.993216815763,81.9115253066185,695.949024545556,449.474697571158,513.466136883986
665.946641125312,530.890183938377,604.849926960882,835.477987767084,172.632665577267
443.308596342628,432.390109418599,742.854119613746,598.717710759493,433.705621559855
658.947840155791,542.945909647905,534.845880652241,608.041183192694,508.446253911159
604.285933997811,522.162718611826,700.10799975891,670.726244775723,48.6249225099084
794.915475746511,230.61761274851,739.108971749324,567.600784537912,632.865496297248
97.1413157590836,75.212979763467,752.164481111305,356.831321837809,92.7140763327593
304.944421679958,63.81576982247,677.086078433495,85.8423549712039,509.780454072646
