misty-feather-134,polar-morning-132,super-firefly-133,fragrant-cloud-131,golden-star-127,faithful-valley-124,vivid-dust-124,worthy-cloud-128,lucky-snowflake-124,lemon-dew-124
2.49688603288757,78.8534227495342,0,18.7909697095725,14.6292389546198,0.002534344951772,59.4704041165822,1.43168957648974,0,101.822702473506
1.55103094859044,0.006158523453288,34.8519143394748,1.57942747715201,42.5923819835385,0,0,0.067953775087416,1.31418450751887,171.206579916894
0,0,87.4587233607043,1.16025640325191,0,43.6645106424969,0.687728488514218,0,16.2227271357233,0
44.1136731466654,0.346742768725125,0,0,78.0333260554914,66.0683234344064,45.4172775783656,32.0568070472592,17.735605953835,169.710257758111
0,8.71796124315201,80.2768183009619,0.21052370052321,101.850634545189,0,189.002947567704,0,33.5886122142813,68.9558419118179
0.549463720576214,0,0,0,42.9116695778139,0.189171859731816,260.885630130086,201.540372987407,0,0
0,0,0,6.95229874010352,59.1632760515484,0,0,0,0,51.9430795562494
0.043152219623373,95.6477228930203,0,4.52953048667927,40.9598130392529,0.414404563031527,178.110780415105,0,48.7194635379726,0
133.006722705876,0,0.220517809674956,25.5511973376535,12.074735839497,0,0.060745904950968,84.4582406594394,84.5393592609773,67.6800227869319
0,0.075394722629609,0.160639159465248,0,45.288342455884,0,0.783038239725409,49.4361743680412,0,0.11131904079497
106.884760555846,0,39.2589585701798,66.3704765935391,0,130.071208009247,0,0,0.928872216581255,40.3537737299564
38.2570854035193,0,54.8870826841655,0,126.968452663381,189.181333190849,217.506679413216,0,116.764927230369,0
109.046705176092,282.438410681749,25.6121046047468,42.3213423115762,0,0.414347158517071,0,0.048823052718061,1.30586430104952,45.8648193023186
55.8690415889681,101.698960033304,0,0.077243644228748,31.6996001018452,0,1.32567513746523,0.068942516845622,0,1.81880671298737
1.1438564450486,0.129625071962483,0,0,0,0.163166748579779,51.2634060336116,238.762976523282,35.8096447813623,2.01019999183481
175.091828981624,2.83004427303651,51.9511623350848,100.936915398634,0.02385124281429,80.5558285018933,0,28.0332378664336,0.095018204941661,0.300135799639758
0.473218002660629,96.5413675810688,74.0378915279085,40.7518681097522,0,47.3116784745254,0.337189795405954,21.7311628701437,0,0.877677037997998
0,73.5707357426678,61.2098661201459,0,0.028639642521442,224.452073811837,63.3373142637905,0,0,0
134.973330928551,0.337076776123591,66.6866723986127,120.535624453423,0,51.660274729395,0.000912810527782,200.290012466285,0,49.9584894934822
0.119159663702512,87.8143971583672,30.5702187052156,0.039947027432291,59.3885691944181,1.48780360023394,169.744945329322,1.59262566975638,0,0
32.9262501092669,79.4503512431654,50.1439044692515,6.45939139173946,0.003806148039608,82.0777199381162,0,108.625975192457,264.912924279392,44.5379009126506
45.2157512679115,99.2786855820963,254.192411995936,91.8769309588415,0,0.028763602460729,0,84.0658434928831,1.26224975543609,1.85434600924587
105.005185755286,64.6671730902488,0.024456758347067,179.669166619868,0.017749014480882,39.4886707676626,0,19.2360307398551,241.349476653476,13.5542190262003
0,0,38.6006608906393,0.466790083308429,29.779324904468,255.494186952803,203.506927498304,0,112.679730899454,0.265888112509098
117.311214780313,195.788074121742,112.86380424593,0,83.3757959894809,83.146437486745,88.2823334711161,34.8205569622759,85.1073647817764,32.9369685973088
128.543627655238,5.19878314246807,0,3.95422147960507,1.34283109511535,277.421205296483,3.12271436988766,0,0,0
133.662801594271,97.3350766602868,104.815948783376,57.0640830274314,0,0,178.50611921767,0.023070475379187,0,0.08488798795686
116.651411547354,0,121.202354066105,0,55.4038726968684,46.4628811598896,1.14073761914813,0.023588531024015,82.369777509406,0
0.010883259916902,93.4280055495228,5.03206148648327,51.3530248264942,118.767680345516,60.621923394674,55.939357402041,117.115667551354,365.691989885457,152.366288697614
116.971700944975,40.039617572714,218.326209993758,187.177459290993,0.151262671042448,39.3473746049707,9.9261928934496,0.091912092436768,40.7606612939336,22.9222154251331
121.581744646588,0,280.952234933689,0.094588811373632,102.114921709104,1.49710208077854,1.26089406269818,116.616856672795,0.117903695205413,211.657686119709
201.906269970001,61.4682797480792,54.4928267654879,194.63584324763,2.54292011747713,44.3084079092982,0.157337893891641,57.1907177087613,81.8014885931622,117.503405987716
2.8856942948604,50.2049845541788,147.17490153017,158.737150996366,178.335876259035,2.98847243140786,0,0,199.506484714314,1.9221425721329
174.547444590175,0,274.722759011291,166.573624851056,0,0,0.604124946334143,2.72461930197718,111.151861066464,6.95627573766663
0,30.8203638859903,90.3054440123396,185.472361634832,58.1039788450194,104.20112797728,0,0,33.9817998761997,3.55200661598107
183.264852654788,127.255975773122,0.145879938706875,167.943552716711,56.1212739000951,0,0.156768027647372,0.776344161337155,38.8299118901395,43.2850910822333
226.646120228685,0,195.43480557993,208.228416954344,0.198012465188846,41.4433493434596,2.83274052429387,47.8734593899971,0.324487413539584,430.514547797199
0,0.304025881766824,123.969020463091,120.606535846464,0.990217174488423,358.605551783973,60.9800773754924,109.674791130021,109.264725228131,5.45063888729688
187.182693125248,65.521746058556,0,100.877706913249,151.412343074702,86.5285378209698,40.8620898188084,50.0266070483119,1.87122708601489,9.39769337844414
259.263538789203,0.065025009413509,135.02531298314,100.794528324474,0,65.3955226120968,55.2683276942884,228.405679835671,1.7298330925949,11.1103611830675
228.896097512863,88.5932660158771,1.44959878768732,0.177063899588782,165.59114813947,111.686018215992,0,89.798631642225,30.5376826311944,7.4773656944603
0.280053269704899,70.6795191532596,99.769932288794,37.538455274699,181.767571290651,0.008243131124344,0,82.3260532121451,0,4.40790218397055
192.480155071759,0,112.592821531889,0,168.943137180695,135.090504583757,155.602306275015,0,119.753725082755,8.43748739843391
46.3912219163768,58.9745329419254,115.318518838476,89.0774343200669,0,96.9862402672764,0,0,0,11.5725772060379
0,104.723785650881,10.6069722103282,122.485038157707,52.4856516693886,86.8652434335419,69.2823952191056,122.212903375734,0,16.4496076605541
73.0746471687328,92.7156866965719,285.420941161315,388.221374130824,0,0.023388741792583,0.008151192359045,135.876963481622,103.953779249463,23.4619353714109
43.4098262451224,125.385578014984,0,0,62.3997638506594,346.978207270349,132.274030835285,100.503140142398,19.8220867450744,0
3.89679228748304,0.740376670282219,104.316398440088,55.395208685432,200.987133660499,93.6666945877256,0,112.030292991916,130.540539033416,19.0653067249804
4.92633407158497,0.001501514025111,228.363613130166,3.08006169960593,0,50.6608245154251,0,214.026143001244,1.0211983751597,45.6527834183751
127.522824846688,129.558920004934,299.88204332915,245.07260789552,0.026671836148931,60.208759813822,180.301622210053,52.1463286844256,5.04146815111358,31.8736861233332
191.137800687962,3.32463223163563,401.949479888011,28.8478397975733,182.454410480954,0,161.79075384335,190.677318869688,33.0204938614821,24.5384786608293
437.143341410237,109.241980900858,0,200.094133552265,49.296862878619,186.895176789351,0,0,215.447096505928,26.12918309073
91.2085257494322,110.118807731065,22.6200852304383,0.010232822732855,57.3218526753067,302.605592097164,172.665300481858,153.543241111702,0,26.7891921515465
420.434170344146,140.378817685498,131.434120063093,279.91889510153,304.81914980369,271.230952444538,0,145.793070706522,14.7255246995234,27.2272959602229
393.649947693232,49.9414421303258,49.994258521735,41.901696532469,59.4138160317054,221.934358559479,228.178469473599,145.955352269814,223.456631694387,38.4036726727405
448.850042095274,0,58.3937551166494,37.0299074039726,312.632062837976,156.202296364285,101.57433089329,116.511809201678,139.887813652554,23.8121218125796
38.5637189721291,153.985920504459,93.6475727036489,47.3563128130967,43.0133963337468,227.042121966867,0,93.7550184200075,0,23.1662301166905
106.709255200387,132.568494599477,113.02478740066,104.821813119438,31.8745261587176,50.9413506024768,153.387981628159,274.352328364923,5.96243111980879,31.3244508480641
102.992495076997,0,64.4101557603717,0,206.182452017733,256.16125030243,153.876864674973,136.753612116089,238.360973620668,27.672871795432
193.869703222107,39.1409122330459,102.562055974411,317.265137466806,262.335903496506,120.621343838795,44.2806585225946,78.0601302033844,0,30.1160481671859
14.9161353515016,27.3115174758889,208.816286589854,10.634950773362,250.312419635506,220.488884904823,184.837367604134,269.012346755578,187.055010400663,25.4288610768455
77.3575952541757,180.257925995815,333.789193480524,235.310591342059,154.735137084996,311.102669023276,87.5044060606407,409.895125825686,329.567183336395,35.6534432728446
421.599873423634,42.9970960280782,103.772470180106,22.508151304565,20.0229024399436,53.9287674276605,46.4800331095957,131.702807041607,0,32.4210520863896
104.295989281583,181.374681189547,117.109048916604,18.0395050352972,81.683457222074,52.1388412454506,96.45626492247,166.651000308382,51.0884505745168,72.8060835642192
104.466035857469,46.4305581564276,331.574446873098,52.3760082493092,256.918231327734,240.154339473868,86.6179137447351,235.636118185785,0,35.6281908469015
65.8584970557129,56.8492450277838,90.3264602245133,135.491890393653,160.528484355742,31.6027567084323,25.6626451477827,198.175269682439,300.726719055986,34.4910219265169
98.582046727154,136.858439328683,269.525948444723,83.9573323941409,144.480373909954,324.563311176283,219.645980618072,301.49606255172,0,0
0.260953832203025,191.163727154879,100.480464403982,354.568539875102,42.3154248522969,140.230389979864,185.972961827699,0,127.776938854901,33.494726664367
108.897388210795,41.2056641865031,0,103.195405178962,86.1705438559073,305.189007473767,94.6013908682607,269.95939805477,0.457017235356117,38.1737803982169
106.566195516645,65.6472433228477,45.6867063870371,97.3575850014925,45.4017076297298,93.5010402399213,267.83829662315,245.18983198144,0,32.919904331468
46.0345085581553,3.17052251230773,115.076317391889,60.4273066521917,290.444563086623,109.232649737622,185.495609901388,221.430436351078,0,35.7107994032159
89.5744559018155,175.398823944966,11.8636476651614,84.343906680382,7.37582671200956,121.034649583003,197.098096342007,246.59858167125,407.051295831862,29.9668467788319
111.40734587403,196.191343941956,132.067849342778,2.41277570169042,61.89898310325,29.7448421607452,238.145373609952,0,0,31.0392886374205
321.809625024961,0.119801883186278,312.006272169823,1.10686546963557E-05,357.104784277471,140.884380734821,231.280693979055,134.251710792653,107.504736182066,33.8439676574007
98.729581414982,55.2007337728589,257.390077905058,14.2383360781508,95.7201491898864,51.7442300627438,124.670737466602,0,299.176409772543,81.3514510524405
94.2850162379256,179.215877425214,117.794578567387,115.428427366058,70.8528483788884,121.364431944951,61.4818181240403,337.782666730426,121.865993402419,31.5122732724123
37.7593576719519,197.860235892477,359.034228359934,74.7118595436496,63.9801491426316,120.990405147317,40.8801053011471,96.1764965050139,114.535550692995,397.67837104672
58.6659230513041,228.747322809221,45.6880344064983,28.8582953234824,54.9264976470812,32.2896370781866,331.895324182511,162.424883044209,194.235595609565,33.509880711046
60.2555822916336,0.167411900616791,94.766040540793,0,223.884971722444,64.9524245273508,176.54991870837,456.843749177852,101.315587197881,30.5358882783344
110.577191756727,43.5433998452232,394.197011673528,0.018206355536027,0,41.3495362834377,324.178919873331,101.203479269299,281.208693173887,43.2067478172736
52.5721882570971,97.4375912159793,32.3664476211051,78.476293115592,21.4580711878462,49.8484137718012,64.2959298041904,107.401851405558,83.5653007580899,37.8269396515187
0,95.0698044390362,158.155338242853,398.982692273641,114.145888373202,216.515472770223,226.46951396487,0,45.2588300354872,278.883266784068
115.568151411452,78.1283161903426,109.118305250056,5.53478393145403,94.4056767078257,53.4440900370308,110.272294024797,66.2349185136844,112.200665186238,41.394645735824
90.8470142191155,38.7170352326801,178.967434007845,383.157601095337,192.216818413994,404.657106033881,43.8742539216511,87.9472262438888,0.0302037301694,32.384050692827
110.568081971682,0,310.217787163976,293.419122528145,91.1311440206027,35.835422988518,115.329923322328,271.5688684878,84.6088479117588,104.050170759727
443.299096053567,26.0469145904294,264.712748730648,86.1673275450813,33.5572527879147,104.834123700817,269.222613893482,280.984827170629,76.5765697882277,112.77741552825
28.1579268680974,395.089608738043,319.837238424753,77.6851009448402,66.013373410855,0,209.97881436028,116.732271695937,90.6990854753631,181.195696471731
372.508625372842,96.8092215820772,119.844522365409,78.516309190701,88.999888505965,89.2969586290097,314.028523210711,314.695266682064,423.421861951292,43.045003999644
201.481457065313,66.5058598413995,353.68070043529,104.248816312475,96.5752377642339,159.002980732253,174.791320387968,101.242134749279,32.8553070172368,48.3461157308172
37.1763512153694,47.1000889017266,352.432240492856,50.7624787795757,5.0349526784006,144.949657798608,248.163533312862,22.0148726414068,287.086770040465,299.917136434596
105.161809584979,130.777268233122,345.221022050211,61.2623449287597,377.953109367575,107.796853422877,198.707798563473,73.192610804015,45.092035390788,206.642552797978
90.7667801681375,85.0231987576897,115.663901078499,106.906913454692,222.700232257876,106.407680812766,0.092353869914952,460.515033938477,384.807836782456,92.5786907573951
82.8610545361541,38.5587542588389,124.871897486455,96.8130200067066,12.0289794231339,113.20414065147,401.73633598206,84.4470888948718,264.116386568058,346.467799303587
379.330724781742,83.8896814841607,256.540177879474,95.8028097609799,90.2289271648978,76.3735364275599,48.7997528396089,421.630592016734,385.662796347753,0.500221768636774
21.5164133458808,421.357296586393,438.013281857046,0,45.6532798519244,375.608212168639,321.559328987285,28.7206864529384,0.136556985764084,53.3964126614967
89.9849439845743,227.354710988754,312.571116469729,81.1843736842391,120.448138041423,103.988611356779,77.4296225709186,0,82.7492694475217,27.8818230754109
83.2203528749377,101.850803194349,443.272988203704,71.2761142123511,30.7105242923606,57.6748184701488,2.70572446396085,109.883546165717,426.108134961839,59.7116766929648
108.198605687944,1.22198481650289,419.136823993778,398.18917475067,372.406598318627,408.062407404714,292.731849946726,1.28770150442896,2.60804316016997,102.510508083406
107.217396108372,411.140191255259,270.563108824551,180.275589927118,0,58.7576496188179,393.696432910665,328.909830054394,142.608663246779,64.3393828977686
99.0547424264588,115.196323263132,274.111774932899,104.436560214898,53.4148509152706,146.651185603759,104.542139149458,86.1093667306781,86.6521214759577,43.1296714588913
298.164048623119,56.3397331340027,92.9373990372106,106.990839542934,111.72592211293,316.178583620949,446.525952845309,0,118.694060257347,100.540293665047
5.97167804991812,305.059394050097,123.882439954012,110.921461722443,449.494872861055,10.2664057668767,117.228672345403,47.4034732150485,15.9275507857236,101.429830450328
94.3596043465838,437.576714870374,283.37677963641,58.2201722460995,133.390292235116,336.443507424831,230.168378873847,111.132414619476,323.867940156705,85.5452518448384
126.309083489331,330.883907274645,409.072287308264,65.5063268861594,82.1843105310192,34.3749766570051,337.898621475588,0,168.709491903519,81.8403329331593
108.115678654638,367.218631467181,102.040006013382,73.6761537350197,334.527748394546,323.60278474225,8.07361278732968,126.340562582413,62.2225423944338,119.732222277915
33.2618433941317,117.1323086163,412.83176298547,41.6667750917586,320.970837336399,42.3686127132963,371.279912952671,430.541515613815,387.432840815084,370.071306200049
126.613546189628,382.108077485446,354.048812424645,115.896583827816,452.515398953769,38.7200485755741,127.52174477865,104.417835392029,70.4221545300169,511.041314542958
57.1436014599447,118.494999482413,353.320316845123,51.6152079835732,406.39106393752,116.60139551487,323.257931702278,82.2943971091933,48.6906303886648,336.802451042946
176.175269622516,330.074594350713,316.080694897195,370.402584091503,1.06269749292513,54.6656352168868,396.135863170013,419.468671759964,459.760714459074,177.320419641223
409.574848732137,87.6569493467912,215.525453225798,0,360.677049357846,378.947305251087,0,62.9745926168528,106.16532717751,273.2741106964
296.650594822963,103.081123609007,401.648883808723,96.3878714625976,416.538708931783,358.402176287154,125.453812543397,106.549265003964,82.5464767565377,0
387.88557938949,366.624497370131,346.948908187145,106.67637113986,118.137319610483,251.85618676187,407.919153861743,433.528035549083,124.079734947447,84.1425650071099
131.505067203513,107.04485069486,73.6718649039005,105.729857606184,121.142599901302,312.334379493405,113.425629598694,112.52206392075,128.313417720575,99.7684543428659
120.933512001765,108.354995595811,98.1264310536663,100.347332164202,0,41.6202624014955,118.472440457787,80.9052919432523,71.1244926210455,101.682375413623
233.921284022912,308.605169723346,79.1739993717519,270.757937020615,428.167937406162,379.88641123767,346.683046891694,74.0628282026878,463.85834071287,92.2957378971722
394.011149764619,76.321346021288,53.7296632141111,80.3561915263398,412.690245753699,162.061900114811,51.3318398914452,250.798632967368,443.144310613889,0
85.6505619863387,125.620895053327,111.943660225162,47.7504362519847,307.471026484165,378.004097173973,404.846978714693,103.96542116479,107.21814396338,197.528666021627
142.669833590141,436.617550691801,116.092939133186,73.7030436197498,284.62712020583,104.9644117232,111.325641211448,76.1143965724326,464.440336950644,0
59.551289613424,384.558235329026,244.547074892042,345.866862221216,124.025892558425,6.03946833986484,113.247615770215,63.3977298774667,406.85393848541,87.9652588773256
300.139077588042,116.726476177394,231.604116645273,105.331352675434,72.1981377172093,178.050875990213,454.002337285524,218.081141640083,74.2343022112712,356.261992570197
175.011817260226,95.9259421634789,115.168176849133,317.121605585963,423.460463341426,54.3072435505238,20.945655756478,124.576158178222,386.626048742487,87.1125287290033
291.717950660826,121.776055679708,459.628641160381,306.716371442241,108.056278277305,40.0115290401346,126.071788210765,358.755022094735,79.9729101189149,418.355959771329
258.182980302262,453.946734366978,398.655461356368,305.455102491929,0.452761848981865,40.7323531265211,117.448942460474,80.9137591305096,92.5010339247184,417.161961728905
43.7777837962455,101.626055336481,118.699396835266,89.6163029502476,0,194.493422701677,383.307564124399,46.6112146814666,228.313118169725,334.019574231276
264.971997925732,105.839698209098,66.1846596451336,329.850142527895,400.237818273057,88.0513450953062,109.175578173941,200.642149432118,94.1623401844987,99.5231399015939
298.108017997967,93.6134558233973,106.404448011064,318.270381408903,91.3493884308488,271.356591160164,214.906792794324,457.727557118188,387.61587379412,71.695936422205
209.607387454209,82.1682707122514,85.7178610154532,110.805198643771,77.4689356030625,51.5333710714305,391.329936565053,75.0786934637713,456.12892624359,0.513334431100349
361.121425536146,82.4230712384541,445.836962253134,256.265543620883,0.432837308212769,74.9226064365288,81.5345513390379,478.241157425365,0.363054223120908,338.934099284537
104.702331373989,4.01745225466251,93.8387277692699,353.969306385135,0,73.8482304672754,110.186078173916,380.525589557463,307.674475132713,424.875881290599
310.958003652118,111.723421724746,123.341954883022,97.210801056343,0.195140111720161,332.907846503643,78.6636378536568,330.607186592632,81.3807517520531,28.7236552765973
104.023007279146,409.377350368922,112.871696727145,137.118447137468,120.057827002263,142.428211061577,75.8993134664389,282.732755494237,329.912460800659,79.8152736751883
358.953210766139,104.19924735659,103.095907944389,65.0631475110326,0,94.5700113854782,388.765009295699,106.767684371059,408.068629896835,117.481272811265
421.822790695959,79.0673585098095,76.4649958687533,419.221505624964,16.7347022788801,308.315123505792,96.389717920021,51.8525703212693,122.338919004606,381.383308010144
129.214064871582,69.7490937972222,85.4351128952167,58.8782253034112,420.970111458155,229.22759551984,4.91226947312377,416.220470097805,112.028696420068,70.2941464981387
364.543869434233,380.635785537887,364.394178995647,244.606648559265,453.020244210137,81.7615483124536,113.077579620603,379.374303860006,4.88642196965503,321.083670003712
134.735969646667,102.565352825193,413.876622552134,261.994930145266,360.660359810211,400.646239274749,187.352760010701,68.8817187795099,56.2545450970878,383.738678476421
100.998433200036,399.758946520845,109.112593370847,100.839893622657,8.27774581944667,58.6469028322296,93.703297027493,121.398823730731,74.59786203045,391.509626303285
0,82.7371924412038,379.869053897161,89.9381837337177,442.127556131346,425.487747517724,38.82464226127,69.7601337341059,89.2560493076364,388.72321706081
263.463375127571,66.3246301765881,78.8331206836477,0,124.929429908219,70.1602037484863,398.608468147452,407.344635057403,38.5224471493128,104.826325421953
324.221585833054,357.363846339892,105.022459752222,405.655658508774,316.381878773748,76.2010334477074,414.491916009806,102.558317800658,119.8914019457,93.8942312624041
323.889880974114,96.2228479358087,111.779390074391,91.3386041575454,293.443341236811,78.2677074473084,90.5858788887752,117.408601263821,69.5934690266883,94.3152829020759
362.452795525574,109.584810171767,360.057449188775,167.192296273987,311.090367059625,448.536008113638,32.0327465735571,0,326.366133643364,140.224183612582
288.165855105997,114.363920823389,356.575574756704,265.091946839695,374.107697506844,101.831094793171,72.0087352754866,109.440451577092,16.3750732233999,0
349.66423210004,406.253097683958,297.856176263468,358.64895237745,101.449763058079,416.609177460558,20.620161700922,72.8145897686283,408.601795718481,380.785699386582
381.336802599708,106.813277065504,407.017481690809,402.983864772289,26.5007937407891,455.404521902452,90.0353894599771,437.439772712348,391.104014088169,99.4006543172528
120.571585879155,61.1551112785505,99.4431539789946,376.964602143145,385.479621209432,247.789285035292,323.01044021186,70.7353698929329,391.967556945956,0
0,73.4771909720694,377.188513750189,111.93160145474,48.4724806101665,111.055705919426,1.30950383052512,51.8914769816873,93.8077107079833,376.112293785785
99.6551017226131,55.3478619485459,18.5015328172904,77.4656872538318,45.5731666376806,420.819939903356,8.0079582329453,91.938756415334,106.261172149154,398.685356149638
0,123.823870165201,114.427806109806,37.0488173996935,50.2490304581703,119.618686856146,4.62937092242427,49.4264097980915,374.650031818357,81.1359368810827
95.1569459114641,247.241513195864,31.5169647290257,391.623230383614,362.037106983099,35.4094976171696,102.996525679231,99.3292504930597,53.1785443332036,53.3488993482933
208.930767055334,43.566342543997,276.904907193241,215.265700499828,73.6896727378934,423.338282038359,371.899613858287,370.341793433266,335.27569714084,425.918279101409
196.985872641409,5.08856324515216,42.3391912973534,83.2885508256728,74.130847563749,330.886715942513,238.261561859104,79.1106112912098,455.12459678075,197.979817202108
77.0188278506523,7.01043718710032,90.9608776826966,218.212161098756,90.4233642769065,40.1235603920825,401.725333519184,43.6252949669119,90.2397677515931,68.6050712532459
146.873950540533,110.661303927779,91.4465326633831,5.98712885914924,121.932762644205,425.997941195937,259.195200913474,99.4128661852879,67.7687164549991,91.660829122576
93.1712281952597,26.5487216470307,348.234022682071,458.603845066615,101.728651294417,102.939390468746,407.212918615236,387.042623513842,392.297103774437,44.0950400844477
389.511709917032,99.199412700794,123.495198079476,0,92.1061442114978,71.9466772549994,116.014515875623,410.604076580945,350.604789160628,350.472747103761
270.43836024248,180.140723551373,95.3908109680525,410.570517960963,89.7967029148906,38.9837921690276,433.607117004298,96.8086796502688,116.407301858971,114.08143456382
113.519505764635,70.0810946060966,3.95313361385937,113.907532752066,112.512259902795,91.6239254715486,118.157377906674,82.3915429786697,294.104240841883,416.132892768637
255.150251345257,378.778912595704,77.7414979538007,0.767632424319461,292.63333532475,99.8115273297764,281.161843572968,73.8275540628697,82.5983112780165,371.787245551205
101.638917112222,74.1396838696794,88.5776212873053,391.211212705196,360.785354578091,384.732181756696,415.427984102458,46.2010878633692,371.514610667667,206.293019023041
205.233828543588,193.154961615388,74.8085904587431,76.1219033426633,67.4762486717234,68.1113544193757,125.866861877346,399.289044288368,6.95453672702298,91.1023481455812
103.25719525868,31.4326833860796,85.1002900558663,418.457013986387,362.389000344495,88.1935903742255,381.844724857242,398.085192993546,318.900524158228,107.071307724455
81.2521945833074,79.6035569125376,112.524490243539,179.527713236562,385.660125769502,124.500244667074,435.406234320183,357.141273112636,101.747445969024,218.248342031329
101.789719668525,388.898261407413,86.3658457192888,108.129279549161,41.0522102813664,95.6183165783443,73.4372346904741,0,69.6837699419332,340.82227500737
353.982372939168,115.750593428244,88.3989633331085,301.792420121557,177.031636898606,416.351292434578,57.7045871502067,69.7812901166378,161.875963714755,389.750816655515
83.0440801364467,81.1964128194932,90.8751798960484,455.610089074559,462.571807971708,398.675739686049,190.086954558969,71.9952274197339,94.8213781511372,425.677510521319
435.727125364157,6.66804647989878,66.218016391645,101.993500286945,0,116.573350634821,113.096676871844,120.09425687884,69.940435484467,356.035046933178
98.7723200131862,192.137187274869,83.3842947847628,4.93173389388922,99.3078218237712,330.729368777403,124.291350885531,2.41525159173386,314.628897686065,88.6037232160716
120.325964841137,57.5200610948176,85.1580460253213,171.994490963766,96.9328187584275,396.432351590255,120.595288006686,91.9166982027235,74.2168633899005,136.509594609918
422.970972267258,378.433134512094,92.1946620116401,101.006626368535,95.4810960480978,41.8545324274201,330.890329620165,0,421.609442685905,352.096254869599
115.040131932964,385.740637422063,68.7080638680807,368.158064612714,318.806971983613,34.5048118242076,185.88572587782,67.1432113230434,76.4844643744902,400.23372414417
