good-aardvark-191,clear-puddle-196,scarlet-plasma-233,usual-lake-248,clear-snowball-238
0.196594858602155,5.20999945177934,6.79319965242954,0,46.1982295771228
0.059850337543018,155.540697784077,0.494626346926033,221.232356265565,6.3973616134681
0.413933460095754,55.37933033844,21.1062014746115,0.095371577336664,14.5116774408495
33.9965701499778,113.917657110212,0.339688471872872,278.809126592272,2.34658639051206
0.631069694748492,26.7839216061748,6.44719501000298,0,43.9846569830086
0,25.0587073105266,1.34515694493161,290.011587479276,64.3218249048612
0,0.060844826527348,0,96.6333888339587,29.8558171475109
5.33209844994544,406.071501814494,0.173969746832939,0,91.3856242163966
0,8.5553084122001,0.001144929414597,0.435273208540065,46.178724594864
0,297.437158241321,0.09971642919995,0,49.1609051881568
38.44958241014,60.1994443481953,13.0672670394256,0.631826102914475,7.48303699611187
46.3181801393954,0,0.71090257099067,0.459571618881692,90.6222157721233
0.0809080254336,368.656864572202,0.744872264032041,0.536992925456858,106.60897787239
28.4579160893576,98.2511979577836,0.001213082713174,3.91668443672657,115.146087569453
47.7007080297616,141.134726445252,1.27546643409508,0.255462498401607,56.2774880514077
51.5761547703347,283.838861078017,0.538071060486944,7.96311650012968,110.727595957707
52.2008878055842,372.379516846999,0.4082760679553,0,61.9418807429544
25.8557138949798,50.5023784257485,0,0.488125097935738,126.840668471641
0.086311114866046,188.954983979251,0,8.48971573231437,138.582205036571
50.1236525898756,49.7082339076313,0.669712190979277,0.003147608764161,147.950418224342
10.1536738602422,0.075004707031955,0,0,47.7824382300861
45.9362235484422,0,0.130594263377832,0.676933800340636,70.7176639340343
32.498534200721,351.903033124944,0.009927327567066,0.00064283970794,48.8208400515196
0.024915253314776,347.148439009626,0.021447479935831,0.172196034670243,168.65742219169
27.9968294700739,57.6609928558764,0.024813693743764,0,95.9089395597759
42.2513969897757,63.7321769178576,0.30462832962716,0,102.562415940812
43.8454795530197,218.563351354224,0,0,102.13264910589
39.3842443881729,0,0.15811501321261,0,106.921571221311
37.0658345961795,289.871819291841,0,0.449816007918605,124.149272070949
30.2971212609495,268.417322342367,0,0.047942956824436,114.619788022304
46.6031220868203,53.0104736789951,0.016597769916155,0,83.1646226081632
109.855463827173,109.086725552736,0.018719828682983,0,110.393659990857
77.4290750757449,265.052418804663,0.105144965041908,0,92.2550941275103
84.1221404998377,403.622801624553,0,0,43.7937721995251
68.4800558383016,168.722580017538,0.021346570655669,0,95.0993641913805
79.8376732061577,55.9285167860585,0.07697426215868,0,85.0699895642073
0,54.1932324365182,0.097813312148926,0.0054986368182,45.9583604917205
111.775983999806,372.712201326005,0.047891559453794,0.279943972377118,194.874030450973
254.025170026741,220.71606038139,0.024874306629189,69.2888311191322,54.5913777767436
110.032474496786,257.047701225377,0.080218546404097,2,26.4729318399317
240.906708587708,65.6842573556305,0.17576298440665,0.010223021453963,27.8931203136485
89.4184688278828,308.442246364243,0.067004282668878,0,51.882248126597
56.8424791509504,60.1590208743647,0,142,123.723148478181
53.9295931940749,391.398548760467,0.00121619760477,0,54.1214669251708
205.905723494398,184.269006982227,0,0,49.1947679252896
180.096907289344,60.6287815967881,0.061729550696885,0.244825027406368,83.8938744611177
56.5382331996363,104.998754718165,0.000833577259005,0,37.1522171456174
24.1607429957815,250.140097432526,0.060947257139419,0.008176171139306,44.5164086551408
69.0919967416898,1.78658830543387,0.304787263481606,9.77239420644031,42.8447699647252
57.7160449209915,0,0.007640368034258,0.0822862927676,22.1107044708214
182.730811127338,0,0,0,7.42796282315861
204.347558504832,36.5416248365379,0,4.85001639971833,17.8318137020484
82.3869423351817,3.2973718583203,0,0.091803055958494,28.2013365123825
186.112686848727,68.046363302946,0.000334271949904,0.119434776598804,78.4291497117575
178.107874562349,279.589267802921,0,0.062099835702485,50.3227963106698
188.619462321688,22.9319322585976,0,0,51.2051207904971
178.402569778213,42.5751001243375,0.081421843705341,0.006430614427143,50.0140837110333
57.414918041069,0.486704229828398,0.029169528940992,0.461284258513592,30.7802984627027
199.040788992307,0,0,0.148065327450084,23.699441199751
48.0918003852885,0.254454509320852,0,0,51.0287842267951
237.036112801719,80.227887192023,0.280453341238918,0.003025351910199,52.5346555640884
218.900765883787,0,0.135754461760381,13.7895679236987,55.9721783024841
184.484499078799,112.26141723951,0.004052160698325,12.5502277520785,69.3584065855814
188.741011447966,69.0035789676515,0.102466726760729,8.07739398338329,18.1836724801719
58.0294463475466,0.010176010124264,0,0.000943602134462,77.0438251331631
211.982830557443,361.032135368716,0,0,112.975492202092
110.661559702795,0.161387818536263,0,36.4555430945982,63.7398166645126
41.4836376181796,0,0.005902545992556,4.99767004997745,47.0037465735286
191.172722883569,351.653351662639,0,9.20109264252326,62.1368141383927
187.55407610604,271.180223040542,0,8.92221816821924,53.9221823196079
193.79652612409,363.451428668455,0.053402795459414,0.09634369455295,0
196.725406948533,36.1417641036249,0.061557092518598,0.068116806726638,71.8905084731111
0.562520938791705,51.8743725669198,0.006391734125609,20.3422919787323,48.3693184943909
38.2844610789681,242.889954714902,0.056772506668363,16.6643113180383,19.0823796737006
238.466263709306,39.3523140657647,0,17.8231281780592,59.9865881080041
68.5233394432535,0.010771777939834,0,0.452434193300616,70.6193361210627
70.9038894152724,283.787157762807,0.044348844674917,53.9028516517948,87.4145383084433
7.75995053206691,0.099543778249483,0,0.05248318262282,39.3602389362608
219.617063848905,220.216661338224,0,0.193644455878751,92.2732129867252
138.929275074109,350.061301678494,0,0,88.6405210634475
185.846412954083,72.2388166387027,0.353613907674363,62.813433202703,74.2980368691942
28.3354505951952,0.645951684525977,0.095129460675906,0,78.6266327441543
215.929868210647,38.4298979833536,0,53.7383147497236,10.4869198216491
40.7817704655752,52.4263349725382,0.091785850678347,72.639169751594,69.6385134113292
174.203436198839,60.6919773875288,0,57.0098107377154,75.869320167921
33.8647034479014,0,0,31.2496098777879,80.8502048213915
74.8436133665985,357.60671510085,0.219139870765393,28.5902069749349,22.8345425887924
37.3914336475654,388.566228843686,0.068973996892289,80.3541856365298,72.0224433898439
4.13707686173615,276.054776487341,0,58.9736998733552,2.2657628649909
29.5930551915428,329.083999587852,0.292280682038486,66.7014199425085,81.1037320484988
416.832428709078,56.9875540714576,0,95.4547982391182,72.7975725263678
42.0561715242087,334.662015784691,4,96.3682651751079,81.547802179769
329.05144945314,245.696469814709,1,104.047730478123,87.9465756388353
306.748358886475,361.28668359886,0.071258030774868,70.4431220865124,74.1361578168007
54.4267409888192,301.161685525771,0.024987564705662,99.2344898542383,63.4032700655163
350.702961746794,191.881460934944,0,96.0296067121673,62.2470481267552
37.4215743230329,352.852843973857,0.007555935660617,0,79.2325631384573
337.294570394951,231.228282440689,0,51.178828642836,51.7021986187427
52.6850323545267,228.998527705232,0,48.0558059328045,77.5806042665345
10.6683983833119,301.95899857146,0.230790570563692,53.2314898844503,172.879798769571
412.847779800444,60.0203543219437,0.018330169720087,98.6023619671046,30.7439437521204
324.984771586508,362.011885740102,0.095813669337008,108.379920652165,72.2056762082878
373.173770857609,385.272906401871,0,61.6475823923723,43.3051828749975
233.279594605344,0,0.210216627038619,395.988035260581,84.90924507461
253.220370934771,241.380164706192,0.067710643632219,95.3554293196226,10.6107955718208
479.719489518925,52.7218325879425,0,0,22.3533472499657
101.985025614753,58.398016239805,0,387.738330760136,73.863222110297
49.6379163151798,352.356872430786,0.034874151085435,0.006877897493724,80.1279258013246
416.433427616706,0,0,116.117261252063,73.4875627254135
398.825476842001,91.4839817995872,0.08046256565362,401.410472261109,40.3648546893005
45.1778336843033,355.550857987528,0,67.0559646637261,90.5770479878333
346.577340757128,23.6816572102361,0.041696893287214,108.000255406047,43.5910266610729
359.840217275032,130.132784714838,0.019570056003948,0,63.5458760256075
7.92330050001606,41.2013215377675,0.040880836341088,212.53753588964,37.9012725499844
199.072247120319,79.3833562106866,0,0.000893588903193,89.6703788851786
13.688600655951,56.0174997017584,0,111.572893647422,100.473049531442
372.140210432379,58.1065923765871,0.089448421733641,376.962466457343,90.16228984292
331.35981427753,353.975453681657,0.018564017347327,231.905802201171,70.4906909572126
67.0478931577304,49.0801417125467,0,165.136884781429,44.5101138035639
265.319325780819,97.3172244472608,6.41285634930711E-05,292.575176314953,91.4981624525877
278.356704241701,58.7978473157556,0.339254250509196,349.187668129499,65.9634903198319
464.371902022151,387.941574668139,0,101.748358738071,70.9732523204124
127.783143700348,63.0543062368068,0.098224931970753,106.480524955447,89.9319262597183
314.613558754873,53.6896717927335,0.066600248906208,176.888876815995,64.191019127837
223.794983985428,287.043351134567,0.135456502516771,325.801992520796,69.5690396676963
62.9746154347463,0.063390945258642,0,14.5373239286429,77.1021699416187
345.676793537893,90.1029460523839,0.148112261105793,423.645873272481,67.4820452887323
355.195647154943,298.418026403523,0.029474133752773,401.038556769905,73.1808049651863
236.33878349939,119.680911872333,0,415.301205695349,63.0549723232766
265.315653301889,52.7034264705712,0.064258815000478,147.80867312096,44.0061887489353
279.685546902084,199.821069328281,0.501176011523733,304.07881651657,66.9156341538634
300.863985804829,392.346896662746,0,32.4840507739059,52.1873425674389
323.110924953668,56.3996197387916,0.005282300529287,55.5223971999499,78.3719300069499
23.065738583324,20.7754044383224,0.082363669238816,112.228984104243,69.3824116101298
296.713045643877,1.67546107659468,0.393388579848902,74.9440498971756,56.3619093295516
167.817965312921,286.43652525434,0.205912598703503,268.704374749133,73.6329437876256
420.131306447537,49.241049957744,0,321.679884758328,55.6377684735881
1.04058082692364,93.2240197360174,0,44.8179673101252,72.9398370665461
37.8422698997071,197.908447405086,0,419.905782780204,71.6215506602898
208.582350205822,89.4663211814303,0,337.211386746636,59.8116970056411
336.277260960061,337.135148884729,0.045244569919785,42.2883346694845,54.9067514649752
250.885718203849,378.864938576693,0,389.222176818869,90.1208820184054
370.904675464877,0,0.6605044537945,53.1031998561589,84.0559766238387
295.020628204095,231.868285942405,0.177744982433944,55.8634900784575,78.8914425669158
0.03779216776736,69.5333701734678,0.000686514687662,47.2072553028418,61.5227288143796
235.342730644067,69.4343699885244,0.658384896453072,315.402575721349,56.5280047350417
0.761314971358415,109.240716648604,0.184389574774863,105.471910378334,79.8737161283691
194.026073574931,216.639721686078,1.28564450759715,381.070724480581,93.5278902298409
127.127831977599,235.9326573214,0.136309159543067,406.952984084981,89.6249247253999
179.359562273021,360.193558614767,0,365.004445602679,74.3410388080986
397.714446453464,0,0.007005026528067,434.105529006385,98.0278031400278
0,0,0.00157775502778,408.835582868081,94.5918563414691
323.191951872876,324.113287065659,0,81.2744350946463,89.9614421880661
204.96633673379,331.10173562344,0,224.407987701825,90.2769346354524
0,49.1608226678701,0,225.924066860195,73.8485437272767
128.160639167576,108.311052686889,0,96.5901864930217,78.9781746647269
337.844351363484,291.088999841236,0.029912075203016,42.7470720820847,46.9936351908084
118.478103674767,159.618194001503,0,8.39407683787953,85.9138461150775
384.309113871816,20.5335053867273,0,50.960468357931,81.1391400311988
400.392833314052,293.100381727911,0,105.282124173833,90.7988456463062
0.053049906717532,388.060088187042,0,419.009227040493,82.7818077863694
240.635048041227,0,0.016401068197252,77.8060251031815,79.8941442240992
295.20610182658,0,0.636074657178354,38.8472263464785,79.148534660963
308.382421036547,195.271833156081,0,343.901939659187,60.4461062905693
333.719363248074,278.761670461297,0.028836799627079,400.74709912561,109.98684564814
425.991028130739,334.348831808287,1.45202667317878,70.0274519872971,93.9963358870248
243.636976715355,275.563027865324,0,370.435858129754,41.8112821282424
103.043091080925,109.277745414663,0,388.060978619077,55.1819454261952
322.901981481472,0,0,245.045022716042,76.2909077247572
246.00990153284,261.674142436993,0,342.539379874332,79.2719771641186
239.652405504742,0,0,443.087374708346,72.6661855069866
201.853058761253,323.036618007178,0,352.178439744016,69.0070789736506
48.2252219605315,276.092711206748,0.063309606129428,39.3325676896965,86.8892212870314
131.175381183993,65.1017347264383,0.351037659599798,313.123489338274,43.1738810570132
62.7597002582651,349.852396142355,0.051413718865118,401.823695821498,100.831373673775
45.5409940011519,0,0.416951198750431,142.201451518043,64.9676072895267
34.4445517069841,310.834035839537,0.251600460794979,251.09318647689,62.6973448666189
42.5225106102483,382.076189095909,0.20618103753235,113.059441022908,72.8876643243748
92.5113896507322,90.6031273180104,0,256.613110847937,84.118194968154
78.2294470137394,329.087905807809,0,119.91015432771,59.8689035260935
47.1445188528801,68.4976649729892,0,426.531847830506,87.0805900040715
39.6975532268637,163.84517733189,0.284910158316468,94.0876088917787,71.1957208938162
46.3805787641097,128.885708217525,0.592485805776431,391.011493863694,74.9236433943265
51.9158733491889,2.002335922479,0.485366251972514,435.789079230028,49.7966153904283
42.5788929662928,223.920813434899,0.002309922950872,67.2992551611078,36.588412565424
222.66152407146,0,0.207585217412714,245.192312171975,63.9064802837311
184.045552392905,0,0,214.910639004477,43.4987976300496
182.675493007588,432.562720288732,0.007819220313362,105.941246576746,34.9964830039491
196.257693208759,229.83886858669,0.528872883242299,336.669812899868,73.5526403955844
61.6973566289135,57.5283023650313,0,22.442844966547,59.5444613712253
39.8219310550856,290.148572256597,0,357.355014479461,79.1539782881656
79.1456224353881,358.700999505508,0.35659610971609,199.949696157403,170.407917103369
286.250254452653,287.30801501458,0,50.1369517635391,65.450617031558
49.1465629790303,300.026595642167,0,372.29018197203,65.6034264478531
35.7641027852519,43.6698016254911,0.700738340411948,234.209496361147,79.5344805711474
43.1881050920333,222.912222353715,0,339.485327768616,98.0122283919208
182.268658174889,258.0136324119,0.452271020829501,171.710394889574,80.051846522236
32.654006628366,94.7980813088192,0,419.117454035883,42.7922953851841
183.05749888733,286.185395209349,0,29.1377949671255,72.2560347934527
57.5333461007856,225.262513106253,0,422.25112410705,75.7487016270635
85.2972120222065,280.954371347881,0.170106799651349,205.588757586714,83.7711803866785
198.418106785103,0,0,64.8578517720892,48.3592727960403
84.7411773497491,0,0.047044241401467,61.9891609198886,28.0694756345171
95.0615459442511,340.336249230765,0.850277045684634,186.580796155281,89.1893448391329
179.510220315223,265.598216001217,0.417073975466598,265.649189220267,90.8481523083536
85.4423042722355,0.002654086386769,0.198955953105217,399.683931090667,77.4849214906688
100.692995651601,276.080395185436,0.121794874083087,409.008429516641,103.7057001919
192.791010939032,93.4354881086497,1.41832243139864,382.574679440985,91.2801085203618
184.452318121481,108.907127781642,0.046095860701169,375.286428273477,100.744574008933
86.6650570472718,329.52619029867,0.03671805977284,379.798783955619,84.3340099691555
110.510845754078,118.944445215371,0.114879926578119,438.595332614932,75.993616388151
95.1259619184687,123.597497467544,0.03341021107522,239.759675984999,85.5694821966771
94.7143506928771,270.614567125539,0.14051907335799,197.525672882361,100.946264594556
87.7863856295265,273.04498506891,0.98412041613523,339.453543174631,77.4705375279576
93.3510347177903,296.780719600211,0,180.049914500005,51.2345320976685
80.1550857674292,351.603724664452,0.008023098640599,441.650700488668,88.1905314347216
102.948472344279,0.01450081693922,0.556297565413641,317.91136565695,87.4573076282393
93.031213856135,316.034003841801,0.000128411906126,178.013330521874,79.386225887025
98.9667683363934,0,0.725284771059566,33.3775376118541,88.1513400846084
58.2186460494361,410.337505854234,0.033129207538234,263.719279001698,24.2324405159592
93.0738064723563,359.175472542329,0.067056619285114,384.89677426603,18.8314757387843
92.3561899573778,295.446327591866,0,345.074453723339,103.822518729047
68.507337687465,160.888826263055,0,209.792874968816,19.9316359458362
101.411178064431,371.705433154545,1.19296252510223,236.45462155268,59.5729354944936
63.1090638409102,283.166461596375,0.016016487744145,400.229868647483,95.1348862190303
37.2223271330797,356.429653747245,0.188992344101344,250.905559671438,96.1546170377166
69.9964933121023,25.9377212128177,0.01760299805066,274.082624900885,84.0583430990347
53.7619924496733,0.049316361767706,0,199.816642238126,148.689741572867
84.7994544508609,0,0,366.87091490187,71.9793074022557
56.7018739034919,380.129607334981,0,0.052512360763356,74.5848941009173
66.3147154778506,329.749637704802,1.35858648082366,434.622794684424,17.818335828855
33.0220897491885,276.874528015633,0.01419526694267,282.86857426643,92.4172826873424
97.0254393818892,321.320993762242,0.780615585643261,347.64592355585,84.7717335284669
51.3414728563617,295.40166228679,0.088101689750832,244.90140577667,85.3253051901721
98.5415565316954,0.010721046276392,0,235.690790781649,163.068502131146
48.8991321632748,26.2349601858592,0.98866497636654,146.547409758142,71.1116661417875
92.70272867942,341.835536503152,0.039979559512072,319.067344147061,89.1655263755352
67.2036855638414,0,0,340.265356492824,76.3626849859837
83.4015465489428,309.846215968092,0.001729089121405,0.02759824226762,82.7848773749724
66.0153184439776,304.258355114125,0.128993539922086,24.9798136971305,74.275460247239
98.8446106082692,372.724996360178,0,65.7080067512411,91.453078960539
40.2529034025284,227.930331164503,0,63.5363997899871,81.5734654716145
86.497734895423,278.660097316383,0,54.3732190069695,91.4709162115041
28.0456135496453,271.837613036862,0.167671293633554,287.368564109659,84.8676517767417
28.2665072578359,411.489939095574,0.045571723927235,384.167790770977,74.3817017461601
29.1857182251491,264.221369675013,0.129433171980782,0,25.1133600808585
26.4650739413358,51.2440433931422,0,237.396838020803,79.4529605363756
33.7451608880835,341.119719826287,0,87.6279396902847,70.8714100949406
17.1710710516936,423.607783312454,0.408420530708852,42.4724959310198,0
165.751819350861,47.55989215926,0,448.235489561013,23.4860119513346
33.0168259490921,109.0287123692,0.469596833396196,456.765089839464,88.0671945442685
27.7533578072379,67.6235699633259,0.049759525848982,0.24219268481649,81.9278279542913
33.442114463051,119.67088154858,0,300.200618887277,63.4185353514475
22.6129677230259,312.477914854098,0.00047293640736,0,82.0727330493835
49.5240021948662,45.8364844532464,0.068669246010578,450.704020944781,84.3193531409788
181.067247706782,225.825615374086,1.57164884169452,0,52.8928586753619
41.367430748553,67.2941776909059,0.549072891962753,57.9692577106843,87.3090162308763
27.058004876804,54.6198530724856,0.312665624582025,124.312357157432,78.0238893768258
23.146569582548,433.291989526809,0.29172043254687,448.520629520541,83.7047867325758
33.8173140805592,375.71210897647,0,0.092734980106527,81.4783265034386
22.7302580658005,90.4606120488174,0,0.064293981284767,73.617921227878
28.4298278717436,0.960835884217303,0.020511382812092,448.632059584459,76.9850213687357
39.3981946329779,0,0,420.00187613404,74.8139045685742
27.4535917386524,101.7599645351,0.611516341134504,0,66.36198315907
38.2022190048442,261.862074722359,0.100377753912299,24.2165241380955,85.3647841752187
28.8333599830735,406.349568711879,0.30285857222332,261.748745701952,81.4773713399837
26.494376319565,394.112336075676,1.3979318249286,261.120783308205,81.098250299069
35.3377308750714,388.827056588814,0.356719561156793,396.59604709483,131.524457265583
29.8722741197519,372.193335562679,0.907020353442983,464.297029619566,83.5198631804429
33.656769796115,324.714687621795,0.567217062541995,104.416157074075,74.562745141761
24.0677933403642,98.3507914185336,0.011542145380692,38.9676684811506,87.1775500408577
32.0168218003284,236.614095413829,0.283566548220612,56.4677151262497,15.0650204104242
27.6525655239539,310.970757654285,0,458.745458173307,13.4435112377787
19.7037901864911,228.881847905946,2.04646504375496,440.852013614307,66.9656544113069
38.3066380704812,399.354327311699,0.320755701092166,109.795260110052,76.5404777082215
61.4436574878142,364.131567051665,0.276221839139466,0.022279680037887,70.7737738582938
29.0555705682396,291.421905100027,0.196701249398273,471.501289759656,71.7072615293816
196.982384269716,243.218563020924,0,415.416804134084,12.420394782232
53.5998217644828,271.463052140798,0,48.2712073763471,81.7868375915808
50.0991080271103,279.379921592385,0.000380334208456,159.235617803838,79.1149528314922
67.3808329054416,297.595527426345,0.082750221156875,438.719873452242,77.1572885569764
94.7383622230489,199.27292974193,0,0.071012219916766,79.1960111002084
93.3637382898976,358.415856290857,0.010265900090522,0.000997244571577,78.824986027448
100.64446131414,351.146516753805,0,441.232144248353,76.635415947156
16.3128460451083,264.589241367693,0.289067268898438,64.6163303936146,76.4372255116179
24.5802507149446,363.199529877019,0,443.674748625771,74.1193834598658
91.342525177589,7.42476171680598,0.214770797836752,453.477823198699,65.809707354375
40.1201869637163,298.323057362086,0.055586889693713,66.2826259958244,83.8079297221023
134.594025249735,293.795884407687,0.055261999678613,181.263090706007,17.1181443685127
58.146875458565,0,0.749447982133014,102.528838722287,82.668619637274
41.0647260820746,444.650965265198,0.008142953062833,0,82.8867521304886
40.0945837357745,381.626175546617,0,0,83.5763354383371
39.6748712199143,248.072155020618,0,0,81.3824003531102
37.6083162804964,189.97463740051,0.045794434553842,417.009801768007,72.4446443727562
38.0348840034733,433.557747763262,0.001449097314388,93.6784749336963,92.3657083684506
180.625363928007,156.865388748367,0.086409453714329,268.846050931784,86.3043491692951
26.9698833015693,326.311226925756,0.246732142215364,117.751146100601,90.7801442185771
29.9550327749289,414.012259717343,2.4199586558098,285.418006256611,73.5995844439454
38.8779699609371,324.292445216095,0,4.71335891097869,81.1750402380546
177.194540968932,384.532913613989,0.546234180558024,239.403061171097,91.6028595042174
43.6818036724708,301.848888116508,0.040110411281602,81.005653740173,68.9219102468136
37.1400844416111,235.757294842004,0,421.518746737606,72.692152350953
34.3910022631369,200.344244094527,0,444.001487027201,71.4725938738595
33.8043914303932,336.646881412497,1.11915885366672,51.2921816356347,78.9445792770256
32.5654196288183,389.432623978301,0.351809951377007,3.05026032621984,73.2627429475083
35.301912308512,417.108149005083,0,0,67.3180639375266
33.0687210838055,393.988558544319,0.073337974342857,437.580396589959,66.6969568810447
7.50464012652989,373.163360573787,0,452.664637017379,74.478408398883
177.069561035668,367.063676541922,0,445.947924182659,77.967203525741
35.670200574736,117.419453220588,0.663864042435674,145.148584666713,81.4108514488922
171.762761010059,354.777262368395,0.104076590309982,349.120471405632,78.2462855181081
172.660239068643,312.67284567855,0.2738579100547,393.56627550413,82.4389080810056
177.274758312561,428.410087624676,0,37.8648489882373,63.2227837898218
175.257600490611,43.9694932764231,0,350.529780545409,58.1196021978709
169.941584005513,420.806962684279,0.002104037129339,0,118.297639848645
105.517303954026,354.292038826731,0.003146959097575,441.428007191162,80.8929136137426
182.327304737685,343.411717102657,0.626425082285375,58.7843983921009,83.6611390507066
182.58636679387,239.240665153109,0.84087670115672,0.127349214480083,71.8252716781746
179.890987251535,46.0522644017786,1.00856928986022,86.8548619135615,75.2040999043662
175.903773642054,433.546506715901,0.129523764585455,320.526871595761,79.2911631418172
93.7292337602039,402.382181791625,0.427416349398921,345.31421439512,69.080560040151
92.2150267882854,359.116074645428,0.245174281921854,342.088685940451,21.673712596055
205.322611873621,426.191257397765,0.170541148476825,47.5364235029272,74.3409401312711
52.6849150186257,24.8357064680657,0.012818221146727,372.277228705656,79.2309616322154
188.051225896241,237.768382623647,0,411.858024155303,76.0697984237773
52.076168861396,98.4836385539316,0,47.7109797615049,82.6684634418797
191.678137095655,394.681647579808,0.013725054329162,56.2757591482345,73.8905624403701
170.889189685209,419.460681054196,0,65.2897195432734,87.3378911846188
94.796431597993,380.395095002841,0.186127898818712,0.055221729769811,115.529229951617
87.3068141161499,233.451394438373,0.173868546871296,67.4203992158625,74.5728961039553
25.7259882740287,300.436349052431,1.62642361996047,68.122151343494,80.4294308121091
72.0310682873067,91.3802080028498,0,66.4912424641462,74.5546737190419
89.8748172170943,222.078980081746,0.265269639750586,113.568644219153,65.1982488569926
97.4190263564707,253.763819795679,0.103991798139937,72.7841889557711,68.0223638156569
13.1742888547627,415.178496596248,0.028611908520745,62.8155665423093,77.8293722011689
99.8334094527818,95.6876198751521,0.316505573928397,72.7334032220603,76.9243469714985
